station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2018-06-03 05:14,65.00,63.00,93.56,M,5.00,0.02,29.94,M,9.00,M,BKN,OVC,M,M,1300.00,2000.00,M,M,-RA,M,M,M,M,M,M,64.90,KNYC 030514Z AUTO VRB05KT 9SM -RA BKN013 OVC020 18/17 A2994 RMK AO2 P0002 T01830172 $,M
NYC,2018-06-03 05:22,64.00,61.00,89.97,M,6.00,0.02,29.95,M,10.00,17.00,SCT,OVC,M,M,1700.00,2200.00,M,M,-RA,M,M,M,M,M,M,64.00,KNYC 030522Z AUTO VRB06G17KT 10SM -RA SCT017 OVC022 18/16 A2995 RMK AO2 P0002 T01780161 $,M
NYC,2018-06-03 05:51,63.00,60.00,90.25,M,4.00,0.02,29.95,1013.20,9.00,M,BKN,OVC,M,M,2100.00,2500.00,M,M,-RA,M,M,M,M,M,M,63.00,KNYC 030551Z AUTO VRB04KT 9SM -RA BKN021 OVC025 17/16 A2995 RMK AO2 SLP132 P0002 60009 T01720156 10261 20172 51017 $,M
NYC,2018-06-03 06:51,63.00,59.00,86.77,130.00,7.00,T,29.97,1013.90,10.00,M,BKN,OVC,M,M,1500.00,3800.00,M,M,M,M,M,M,M,M,M,63.00,KNYC 030651Z AUTO 13007KT 080V170 10SM BKN015 OVC038 17/15 A2997 RMK AO2 RAE44 SLP139 P0000 T01720150 $,M
NYC,2018-06-03 07:00,63.00,57.00,80.76,M,3.00,0.00,29.97,M,10.00,16.00,SCT,OVC,M,M,1500.00,3800.00,M,M,M,M,M,M,M,M,M,63.00,KNYC 030700Z AUTO VRB03G16KT 10SM SCT015 OVC038 17/14 A2997 RMK AO2 T01720139 $,M
NYC,2018-06-03 07:51,62.00,57.00,83.36,M,5.00,T,29.98,1014.30,10.00,M,FEW,BKN,OVC,M,1900.00,4200.00,4800.00,M,-RA,M,M,M,M,M,M,62.10,KNYC 030751Z AUTO VRB05KT 10SM -RA FEW019 BKN042 OVC048 17/14 A2998 RMK AO2 RAB08E26B47 SLP143 P0000 T01670139 $,M
NYC,2018-06-03 08:51,62.00,56.00,80.11,M,5.00,T,30.00,1015.10,10.00,M,FEW,OVC,M,M,2000.00,5000.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 030851Z AUTO VRB05KT 10SM FEW020 OVC050 17/13 A3000 RMK AO2 RAE07 SLP151 P0000 60000 T01670133 51019 $,M
NYC,2018-06-03 09:51,62.00,52.00,69.46,M,6.00,T,30.02,1015.80,10.00,M,SCT,BKN,OVC,M,6000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,62.10,KNYC 030951Z AUTO VRB06KT 10SM SCT060 BKN070 OVC085 17/11 A3002 RMK AO2 RAB17E24 SLP158 P0000 T01670111 $,M
NYC,2018-06-03 10:51,62.00,50.00,64.50,100.00,11.00,0.00,30.04,1016.20,10.00,17.00,BKN,OVC,M,M,6000.00,9500.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031051Z AUTO 10011G17KT 070V140 10SM BKN060 OVC095 17/10 A3004 RMK AO2 SLP162 T01670100 $,M
NYC,2018-06-03 11:51,62.00,49.00,61.91,M,5.00,0.00,30.05,1016.70,10.00,M,FEW,OVC,M,M,3000.00,5000.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031151Z AUTO VRB05KT 10SM FEW030 OVC050 17/09 A3005 RMK AO2 SLP167 60000 70009 T01670094 10183 20161 51016 $,M
NYC,2018-06-03 12:13,62.00,50.00,64.50,0.00,0.00,0.00,30.06,M,10.00,M,BKN,OVC,M,M,2900.00,5000.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031213Z AUTO 00000KT 10SM BKN029 OVC050 17/10 A3006 RMK AO2 T01670100 $,M
NYC,2018-06-03 12:51,62.00,54.00,74.75,50.00,7.00,0.00,30.06,1017.00,10.00,M,BKN,OVC,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031251Z AUTO 05007KT 10SM BKN020 OVC030 17/12 A3006 RMK AO2 SLP170 T01670122 $,M
NYC,2018-06-03 13:51,61.00,53.00,75.20,M,6.00,0.00,30.06,1016.90,10.00,M,BKN,OVC,M,M,2200.00,2800.00,M,M,M,M,M,M,M,M,M,61.00,KNYC 031351Z AUTO VRB06KT 10SM BKN022 OVC028 16/12 A3006 RMK AO2 SLP169 T01610117 $,M
NYC,2018-06-03 14:47,62.60,53.60,72.38,60.00,8.00,0.00,30.05,M,10.00,M,SCT,SCT,OVC,M,1900.00,2800.00,6000.00,M,M,M,M,M,M,M,M,62.60,KNYC 031447Z AUTO 06008KT 10SM SCT019 SCT028 OVC060 17/12 A3005 RMK AO2 $,M
NYC,2018-06-03 14:51,62.00,53.00,72.33,50.00,8.00,0.00,30.05,1016.60,10.00,M,SCT,BKN,OVC,M,1900.00,2700.00,6000.00,M,M,M,M,M,M,M,M,62.10,KNYC 031451Z AUTO 05008KT 10SM SCT019 BKN027 OVC060 17/12 A3005 RMK AO2 SLP166 T01670117 57004 $,M
NYC,2018-06-03 15:51,62.00,53.00,72.33,60.00,7.00,0.00,30.05,1016.60,10.00,M,BKN,OVC,M,M,2100.00,2900.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031551Z AUTO 06007KT 10SM BKN021 OVC029 17/12 A3005 RMK AO2 SLP166 T01670117 $,M
NYC,2018-06-03 16:51,61.00,52.00,72.22,60.00,6.00,0.00,30.05,1016.70,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 031651Z AUTO 06006KT 10SM OVC023 16/11 A3005 RMK AO2 SLP167 T01610111 $,M
NYC,2018-06-03 17:51,62.00,51.00,67.19,M,3.00,0.00,30.04,1016.20,10.00,M,OVC,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 031751Z AUTO VRB03KT 10SM OVC025 17/11 A3004 RMK AO2 SLP162 T01670106 10167 20161 58004 $,M
NYC,2018-06-03 18:51,62.00,52.00,69.46,0.00,0.00,0.00,30.01,1015.40,10.00,M,BKN,OVC,M,M,2900.00,6500.00,M,M,M,M,M,M,M,M,M,62.10,KNYC 031851Z AUTO 00000KT 10SM BKN029 OVC065 17/11 A3001 RMK AO2 SLP154 T01670111 $,M
NYC,2018-06-03 19:51,63.00,52.00,67.29,M,3.00,0.00,30.00,1014.80,10.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,63.00,KNYC 031951Z AUTO VRB03KT 10SM OVC026 17/11 A3000 RMK AO2 SLP148 T01720111 $,M
NYC,2018-06-03 20:51,61.00,52.00,72.22,M,3.00,0.00,29.98,1014.40,10.00,M,BKN,OVC,M,M,2600.00,6500.00,M,M,M,M,M,M,M,M,M,61.00,KNYC 032051Z AUTO VRB03KT 10SM BKN026 OVC065 16/11 A2998 RMK AO2 SLP144 T01610111 56018 $,M
NYC,2018-06-03 21:02,61.00,51.00,69.86,0.00,0.00,0.00,29.98,M,10.00,M,SCT,OVC,M,M,2600.00,6500.00,M,M,M,M,M,M,M,M,M,61.00,KNYC 032102Z AUTO 00000KT 10SM SCT026 OVC065 16/11 A2998 RMK AO2 T01610106 $,M
NYC,2018-06-03 21:23,62.00,51.00,67.19,150.00,7.00,0.00,29.98,M,10.00,M,BKN,BKN,OVC,M,2600.00,6000.00,11000.00,M,M,M,M,M,M,M,M,62.10,KNYC 032123Z AUTO 15007KT 110V180 10SM BKN026 BKN060 OVC110 17/11 A2998 RMK AO2 T01670106 $,M
NYC,2018-06-03 21:51,62.00,52.00,69.46,110.00,7.00,0.00,29.97,1014.00,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 032151Z AUTO 11007KT 070V140 10SM OVC028 17/11 A2997 RMK AO2 SLP140 T01670111 $,M
NYC,2018-06-03 22:09,61.00,51.00,69.86,140.00,8.00,0.00,29.97,M,10.00,M,SCT,SCT,M,M,2900.00,6000.00,M,M,M,M,M,M,M,M,M,61.00,KNYC 032209Z AUTO 14008KT 100V160 10SM SCT029 SCT060 16/11 A2997 RMK AO2 T01610106 $,M
NYC,2018-06-03 22:51,60.00,48.00,64.26,M,5.00,0.00,29.98,1014.20,10.00,14.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 032251Z AUTO VRB05G14KT 10SM FEW060 16/09 A2998 RMK AO2 SLP142 T01560089 $,M
NYC,2018-06-03 23:51,59.00,49.00,69.12,M,M,0.00,29.98,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 032351Z AUTO 10SM CLR 15/09 A2998 RMK AO2 SLP143 T01500094 10172 20150 55001 $,M
NYC,2018-06-04 00:51,57.00,48.00,71.81,M,6.00,T,29.98,1014.20,10.00,M,FEW,BKN,OVC,M,6000.00,7000.00,8500.00,M,M,M,M,M,M,M,M,57.00,KNYC 040051Z AUTO VRB06KT 10SM FEW060 BKN070 OVC085 14/09 A2998 RMK AO2 RAB28E37 SLP142 P0000 T01390089 $,M
NYC,2018-06-04 01:51,57.00,47.00,68.90,M,4.00,0.00,29.98,1014.20,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,57.00,KNYC 040151Z AUTO VRB04KT 10SM OVC050 14/08 A2998 RMK AO2 SLP142 T01390083 $,M
NYC,2018-06-04 02:42,53.00,49.00,85.59,130.00,6.00,0.04,29.98,M,2.50,M,BKN,OVC,M,M,4300.00,5000.00,M,M,RA BR,M,M,M,M,M,M,53.10,KNYC 040242Z AUTO 13006KT 2 1/2SM RA BR BKN043 OVC050 12/09 A2998 RMK AO2 RAB23 P0004 T01170094 $,M
NYC,2018-06-04 02:51,52.00,50.00,92.86,110.00,7.00,0.07,29.98,1014.10,2.50,M,OVC,M,M,M,4300.00,M,M,M,RA BR,M,M,M,M,M,M,52.00,KNYC 040251Z AUTO 11007KT 2 1/2SM RA BR OVC043 11/10 A2998 RMK AO2 RAB23 SLP141 P0007 60007 T01110100 56002 $,M
NYC,2018-06-04 02:59,52.00,51.00,96.73,M,4.00,0.01,29.98,M,6.00,M,OVC,M,M,M,4300.00,M,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040259Z AUTO VRB04KT 6SM -RA BR OVC043 11/11 A2998 RMK AO2 P0001 T01110106 $,M
NYC,2018-06-04 03:20,52.00,50.00,92.86,M,4.00,0.01,29.97,M,8.00,M,BKN,OVC,M,M,1800.00,4200.00,M,M,-RA,M,M,M,M,M,M,52.00,KNYC 040320Z AUTO VRB04KT 8SM -RA BKN018 OVC042 11/10 A2997 RMK AO2 P0001 T01110100 $,M
NYC,2018-06-04 03:51,52.00,50.00,92.86,0.00,0.00,0.02,29.95,1013.30,7.00,M,OVC,M,M,M,1700.00,M,M,M,-RA,M,M,M,M,M,M,52.00,KNYC 040351Z AUTO 00000KT 7SM -RA OVC017 11/10 A2995 RMK AO2 SLP133 P0002 T01110100 $,M
NYC,2018-06-04 04:25,52.00,50.00,92.86,M,4.00,0.02,29.94,M,4.00,M,OVC,M,M,M,1400.00,M,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040425Z AUTO VRB04KT 4SM -RA BR OVC014 11/10 A2994 RMK AO2 P0002 T01110100 $,M
NYC,2018-06-04 04:33,52.00,50.00,92.86,0.00,0.00,0.03,29.93,M,2.50,M,SCT,OVC,M,M,1000.00,1600.00,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040433Z AUTO 00000KT 2 1/2SM -RA BR SCT010 OVC016 11/10 A2993 RMK AO2 P0003 T01110100 $,M
NYC,2018-06-04 04:43,52.00,50.00,92.86,M,M,0.12,29.93,M,1.25,M,SCT,BKN,OVC,M,1000.00,1600.00,2500.00,M,+RA BR,M,M,M,M,M,M,52.00,KNYC 040443Z AUTO 1 1/4SM +RA BR SCT010 BKN016 OVC025 11/10 A2993 RMK AO2 P0012 T01110100 $,M
NYC,2018-06-04 04:48,51.80,50.00,93.55,0.00,0.00,0.14,29.92,M,2.00,M,BKN,BKN,OVC,M,1100.00,1600.00,2300.00,M,RA BR,M,M,M,M,M,M,51.80,KNYC 040448Z AUTO 00000KT 2SM RA BR BKN011 BKN016 OVC023 11/10 A2992 RMK AO2 P0014 $,M
NYC,2018-06-04 04:51,52.00,50.00,92.86,M,3.00,0.14,29.92,1012.40,3.00,M,BKN,BKN,OVC,M,1100.00,1600.00,2500.00,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040451Z AUTO VRB03KT 3SM -RA BR BKN011 BKN016 OVC025 11/10 A2992 RMK AO2 SLP124 P0014 T01110100 401890106 $,M
NYC,2018-06-04 05:02,52.00,51.00,96.73,M,3.00,0.01,29.92,M,5.00,M,BKN,BKN,OVC,M,800.00,1300.00,2500.00,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040502Z AUTO VRB03KT 5SM -RA BR BKN008 BKN013 OVC025 11/11 A2992 RMK AO2 P0001 T01110106 $,M
NYC,2018-06-04 05:51,51.00,49.00,92.14,M,6.00,0.01,29.90,1011.50,9.00,M,OVC,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,51.10,KNYC 040551Z AUTO VRB06KT 9SM OVC008 11/09 A2990 RMK AO2 RAE47 CIG 007V011 SLP115 P0001 60024 T01060094 10150 20106 58026 $,M
NYC,2018-06-04 06:02,51.00,49.00,92.14,M,6.00,T,29.89,M,9.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,51.10,KNYC 040602Z AUTO VRB06KT 9SM OVC010 11/09 A2989 RMK AO2 RAB0553E0555 CIG 007V013 P0000 T01060094 $,M
NYC,2018-06-04 06:31,52.00,50.00,92.86,50.00,3.00,0.01,29.88,M,2.50,M,BKN,OVC,M,M,700.00,1100.00,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040631Z AUTO 05003KT 2 1/2SM -RA BR BKN007 OVC011 11/10 A2988 RMK AO2 RAB0553E0555B24 P0001 T01110100 $,M
NYC,2018-06-04 06:41,52.00,51.00,96.73,M,3.00,0.02,29.88,M,3.00,M,BKN,OVC,M,M,700.00,1300.00,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040641Z AUTO VRB03KT 3SM -RA BR BKN007 OVC013 11/11 A2988 RMK AO2 RAB0553E0555B24 P0002 T01110106 $,M
NYC,2018-06-04 06:51,52.00,50.00,92.86,70.00,8.00,0.02,29.88,1010.90,3.00,M,OVC,M,M,M,700.00,M,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 040651Z AUTO 07008KT 3SM -RA BR OVC007 11/10 A2988 RMK AO2 RAB0553E0555B24 SLP109 P0002 T01110100 $,M
NYC,2018-06-04 07:51,52.00,51.00,96.73,60.00,7.00,0.01,29.86,1010.20,10.00,M,BKN,OVC,M,M,800.00,1700.00,M,M,M,M,M,M,M,M,M,52.00,KNYC 040751Z AUTO 06007KT 10SM BKN008 OVC017 11/11 A2986 RMK AO2 RAE13 SLP102 P0001 T01110106 $,M
NYC,2018-06-04 08:51,53.00,51.00,92.89,80.00,5.00,T,29.85,1009.90,5.00,M,OVC,M,M,M,800.00,M,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 040851Z AUTO 08005KT 5SM -RA BR OVC008 12/11 A2985 RMK AO2 RAB31 SLP099 P0000 60003 T01170106 56016 $,M
NYC,2018-06-04 09:27,53.00,51.00,92.89,M,3.00,0.04,29.87,M,2.00,M,BKN,OVC,M,M,700.00,1300.00,M,M,RA BR,M,M,M,M,M,M,53.10,KNYC 040927Z AUTO VRB03KT 2SM RA BR BKN007 OVC013 12/11 A2987 RMK AO2 P0004 T01170106 $,M
NYC,2018-06-04 09:43,53.00,51.00,92.89,0.00,0.00,0.06,29.87,M,4.00,M,OVC,M,M,M,900.00,M,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 040943Z AUTO 00000KT 4SM -RA BR OVC009 12/11 A2987 RMK AO2 P0006 T01170106 $,M
NYC,2018-06-04 09:51,53.00,51.00,92.89,M,3.00,0.06,29.88,1010.70,4.00,M,OVC,M,M,M,900.00,M,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 040951Z AUTO VRB03KT 4SM -RA BR OVC009 12/11 A2988 RMK AO2 SLP107 P0006 T01170106 $,M
NYC,2018-06-04 10:00,53.00,51.00,92.89,M,M,0.02,29.88,M,2.00,M,OVC,M,M,M,900.00,M,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 041000Z AUTO 2SM -RA BR OVC009 12/11 A2988 RMK AO2 P0002 T01170106 $,M
NYC,2018-06-04 10:07,53.00,51.00,92.89,330.00,4.00,0.02,29.88,M,1.50,M,BKN,OVC,M,M,600.00,1000.00,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 041007Z AUTO 33004KT 1 1/2SM -RA BR BKN006 OVC010 12/11 A2988 RMK AO2 P0002 T01170106 $,M
NYC,2018-06-04 10:18,52.00,51.00,96.73,M,5.00,0.03,29.88,M,2.50,M,OVC,M,M,M,700.00,M,M,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 041018Z AUTO VRB05KT 2 1/2SM -RA BR OVC007 11/11 A2988 RMK AO2 P0003 T01110106 $,M
NYC,2018-06-04 10:51,52.00,51.00,96.73,M,3.00,0.05,29.87,1010.50,2.00,M,OVC,M,M,M,700.00,M,M,M,RA BR,M,M,M,M,M,M,52.00,KNYC 041051Z AUTO VRB03KT 2SM RA BR OVC007 11/11 A2987 RMK AO2 SLP105 P0005 T01110106 $,M
NYC,2018-06-04 11:04,53.00,51.00,92.89,M,3.00,0.01,29.87,M,4.00,M,BKN,OVC,M,M,700.00,4000.00,M,M,-RA BR,M,M,M,M,M,M,53.10,KNYC 041104Z AUTO VRB03KT 4SM -RA BR BKN007 OVC040 12/11 A2987 RMK AO2 P0001 T01170106 $,M
NYC,2018-06-04 11:13,52.00,51.00,96.73,30.00,6.00,0.01,29.86,M,5.00,M,SCT,SCT,OVC,M,700.00,1200.00,4200.00,M,-RA BR,M,M,M,M,M,M,52.00,KNYC 041113Z AUTO 03006KT 5SM -RA BR SCT007 SCT012 OVC042 11/11 A2986 RMK AO2 P0001 T01110106 $,M
NYC,2018-06-04 11:51,53.00,51.00,92.89,M,4.00,0.01,29.85,1009.90,10.00,M,FEW,OVC,M,M,900.00,3800.00,M,M,M,M,M,M,M,M,M,53.10,KNYC 041151Z AUTO VRB04KT 10SM FEW009 OVC038 12/11 A2985 RMK AO2 RAE51 SLP099 P0001 60015 70039 T01170106 10117 20106 50001 $,M
NYC,2018-06-04 12:27,54.00,52.00,92.92,0.00,0.00,0.01,29.85,M,10.00,M,BKN,OVC,M,M,1100.00,3500.00,M,M,M,M,M,M,M,M,M,54.00,KNYC 041227Z AUTO 00000KT 10SM BKN011 OVC035 12/11 A2985 RMK AO2 P0001 T01220111 $,M
NYC,2018-06-04 12:51,54.00,51.00,89.88,M,4.00,0.01,29.85,1009.80,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,54.00,KNYC 041251Z AUTO VRB04KT 10SM OVC012 12/11 A2985 RMK AO2 SLP098 P0001 T01220106 $,M
NYC,2018-06-04 13:51,56.00,52.00,86.71,60.00,5.00,0.00,29.83,1009.10,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,55.90,KNYC 041351Z AUTO 06005KT 10SM OVC015 13/11 A2983 RMK AO2 SLP091 T01330111 $,M
NYC,2018-06-04 14:07,58.00,54.00,86.82,M,3.00,0.00,29.82,M,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,57.90,KNYC 041407Z AUTO VRB03KT 10SM OVC014 14/12 A2982 RMK AO2 T01440122 $,M
NYC,2018-06-04 14:30,58.00,52.00,80.67,80.00,6.00,0.00,29.81,M,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,57.90,KNYC 041430Z AUTO 08006KT 10SM OVC015 14/11 A2981 RMK AO2 T01440111 $,M
NYC,2018-06-04 14:51,60.00,52.00,74.57,M,4.00,0.00,29.80,1008.40,10.00,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 041451Z AUTO VRB04KT 10SM BKN015 16/11 A2980 RMK AO2 SLP084 60001 T01560111 58016 $,M
NYC,2018-06-04 15:51,61.00,53.00,75.20,340.00,6.00,0.00,29.79,1007.90,10.00,M,BKN,OVC,M,M,2000.00,2500.00,M,M,M,M,M,M,M,M,M,61.00,KNYC 041551Z AUTO 34006KT 10SM BKN020 OVC025 16/12 A2979 RMK AO2 SLP079 T01610117 $,M
NYC,2018-06-04 16:51,62.00,53.00,72.33,M,3.00,0.00,29.77,1007.20,10.00,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 041651Z AUTO VRB03KT 10SM OVC023 17/12 A2977 RMK AO2 SLP072 T01670117 $,M
NYC,2018-06-04 17:51,67.00,54.00,63.21,M,3.00,0.00,29.75,1006.60,10.00,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 041751Z AUTO VRB03KT 10SM BKN025 19/12 A2975 RMK AO2 SLP066 60001 T01940122 10194 20117 58017 $,M
NYC,2018-06-04 18:04,68.00,55.00,63.12,M,M,0.00,29.74,M,10.00,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 041804Z AUTO 10SM FEW025 20/13 A2974 RMK AO2 T02000128 $,M
NYC,2018-06-04 18:51,68.00,55.00,63.12,M,M,0.00,29.74,1006.10,10.00,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 041851Z AUTO 10SM OVC030 20/13 A2974 RMK AO2 SLP061 T02000128 $,M
NYC,2018-06-04 18:58,67.00,55.00,65.56,M,3.00,0.00,29.73,M,10.00,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 041858Z AUTO VRB03KT 10SM OVC029 19/13 A2973 RMK AO2 T01940128 $,M
NYC,2018-06-04 19:12,69.00,55.00,60.78,0.00,0.00,0.00,29.74,M,10.00,M,BKN,OVC,M,M,3000.00,3700.00,M,M,M,M,M,M,M,M,M,69.10,KNYC 041912Z AUTO 00000KT 10SM BKN030 OVC037 21/13 A2974 RMK AO2 T02060128 $,M
NYC,2018-06-04 19:51,69.00,55.00,60.78,60.00,3.00,0.00,29.73,1006.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 041951Z AUTO 06003KT 10SM CLR 21/13 A2973 RMK AO2 SLP060 T02060128 $,M
NYC,2018-06-04 20:51,70.00,55.00,58.94,60.00,3.00,0.00,29.71,1005.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 042051Z AUTO 06003KT 10SM CLR 21/13 A2971 RMK AO2 SLP053 T02110128 58014 $,M
NYC,2018-06-04 21:51,71.00,55.00,56.77,M,3.00,0.00,29.71,1005.20,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 042151Z AUTO VRB03KT 10SM FEW085 22/13 A2971 RMK AO2 SLP052 T02170128 $,M
NYC,2018-06-04 22:51,70.00,56.00,60.89,0.00,0.00,0.00,29.71,1005.20,10.00,M,FEW,BKN,M,M,5000.00,8500.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 042251Z AUTO 00000KT 10SM FEW050 BKN085 21/13 A2971 RMK AO2 SLP052 T02110133 $,M
NYC,2018-06-04 23:51,69.00,57.00,65.35,0.00,0.00,0.00,29.72,1005.50,10.00,M,FEW,SCT,OVC,M,5000.00,6000.00,8000.00,M,M,M,M,M,M,M,M,69.10,KNYC 042351Z AUTO 00000KT 10SM FEW050 SCT060 OVC080 21/14 A2972 RMK AO2 SLP055 T02060139 10217 20194 53002 $,M
NYC,2018-06-05 00:51,67.00,55.00,65.56,0.00,0.00,0.00,29.73,1005.80,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 050051Z AUTO 00000KT 10SM FEW050 19/13 A2973 RMK AO2 SLP058 T01940128 $,M
NYC,2018-06-05 01:51,64.00,57.00,77.97,0.00,0.00,0.00,29.75,1006.60,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,64.00,KNYC 050151Z AUTO 00000KT 10SM FEW085 18/14 A2975 RMK AO2 SLP066 T01780139 $,M
NYC,2018-06-05 02:51,62.00,57.00,83.36,50.00,4.00,0.00,29.76,1006.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 050251Z AUTO 05004KT 10SM CLR 17/14 A2976 RMK AO2 SLP069 T01670139 52014 $,M
NYC,2018-06-05 03:51,60.00,57.00,89.48,0.00,0.00,0.00,29.76,1006.70,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 050351Z AUTO 00000KT 7SM CLR 16/14 A2976 RMK AO2 SLP067 T01560139 $,M
NYC,2018-06-05 04:51,59.00,57.00,93.07,0.00,0.00,0.00,29.76,1006.80,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,KNYC 050451Z AUTO 00000KT 6SM BR CLR 15/14 A2976 RMK AO2 SLP068 T01500139 402170106 $,M
NYC,2018-06-05 05:51,59.00,56.00,89.44,0.00,0.00,0.00,29.76,1006.70,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,KNYC 050551Z AUTO 00000KT 6SM BR CLR 15/13 A2976 RMK AO2 SLP067 T01500133 10206 20150 56002 $,M
NYC,2018-06-05 06:51,59.00,54.00,83.46,0.00,0.00,0.00,29.75,1006.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 050651Z AUTO 00000KT 10SM CLR 15/12 A2975 RMK AO2 SLP065 T01500122 $,M
NYC,2018-06-05 07:51,59.00,51.00,75.02,270.00,3.00,0.00,29.74,1006.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 050751Z AUTO 27003KT 10SM CLR 15/11 A2974 RMK AO2 SLP063 T01500106 $,M
NYC,2018-06-05 08:51,59.00,51.00,75.02,0.00,0.00,0.00,29.74,1006.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 050851Z AUTO 00000KT 10SM CLR 15/11 A2974 RMK AO2 SLP062 T01500106 56005 $,M
NYC,2018-06-05 09:51,58.00,52.00,80.67,0.00,0.00,0.00,29.76,1006.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.90,KNYC 050951Z AUTO 00000KT 10SM CLR 14/11 A2976 RMK AO2 SLP068 T01440111 $,M
NYC,2018-06-05 10:51,60.00,51.00,72.13,260.00,4.00,0.00,29.76,1006.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 051051Z AUTO 26004KT 10SM CLR 16/11 A2976 RMK AO2 SLP068 T01560106 $,M
NYC,2018-06-05 11:51,63.00,48.00,57.99,M,4.00,0.00,29.75,1006.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KNYC 051151Z AUTO VRB04KT 10SM CLR 17/09 A2975 RMK AO2 SLP065 70001 T01720089 10172 20144 50003 $,M
