CRASH DATETIME,CRASH DAY,CRASH WEEK NUMBER,CRASH WEEKDAY,BOROUGH,VEHICLE,VEHICLE EMOJI,WEATHER,WEATHER EMOJI,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,ORIGINAL FACTOR,FACTOR,HOUR,VALID,MONTH,DAY,CRASH HOUR,LOCATION AT HOUR
2018-09-21 00:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,0,1,September,21,00:00H,"Manhattan, 00:00H"
2018-09-21 10:00:00,2018-09-21,38,Fri,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,10,1,September,21,10:00H,"Manhattan, 10:00H"
2018-09-21 10:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,10,1,September,21,10:00H,"Manhattan, 10:00H"
2018-09-21 11:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,11,1,September,21,11:00H,"Manhattan, 11:00H"
2018-09-21 18:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,18,1,September,21,18:00H,"Manhattan, 18:00H"
2018-09-21 18:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,18,1,September,21,18:00H,"Manhattan, 18:00H"
2018-09-21 18:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,September,21,18:00H,"Manhattan, 18:00H"
2018-09-21 18:00:00,2018-09-21,38,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,2.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,September,21,18:00H,"Brooklyn, 18:00H"
2018-09-21 09:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,9,1,September,21,09:00H,"Manhattan, 09:00H"
2018-09-21 21:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,21,1,September,21,21:00H,"Manhattan, 21:00H"
2018-09-21 19:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,19,1,September,21,19:00H,"Manhattan, 19:00H"
2018-09-21 19:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,19,1,September,21,19:00H,"Manhattan, 19:00H"
2018-09-21 19:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,19,1,September,21,19:00H,"Manhattan, 19:00H"
2018-09-21 19:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,19,1,September,21,19:00H,"Manhattan, 19:00H"
2018-09-21 20:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,September,21,20:00H,"Manhattan, 20:00H"
2018-09-21 20:00:00,2018-09-21,38,Fri,Queens,Ambulance,🚑,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,September,21,20:00H,"Queens, 20:00H"
2018-09-21 20:00:00,2018-09-21,38,Fri,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,20,1,September,21,20:00H,"Brooklyn, 20:00H"
2018-09-21 16:00:00,2018-09-21,38,Fri,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,16,1,September,21,16:00H,"Manhattan, 16:00H"
2018-09-05 23:00:00,2018-09-05,36,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,23,1,September,05,23:00H,"Brooklyn, 23:00H"
2018-09-05 23:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,23,1,September,05,23:00H,"Manhattan, 23:00H"
2018-09-05 23:00:00,2018-09-05,36,Wed,Bronx,Ambulance,🚑,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,23,1,September,05,23:00H,"Bronx, 23:00H"
2018-09-05 08:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Oversized Vehicle,Oversized Vehicle,8,1,September,05,08:00H,"Manhattan, 08:00H"
2018-09-05 08:00:00,2018-09-05,36,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,8,1,September,05,08:00H,"Queens, 08:00H"
2018-09-05 16:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,September,05,16:00H,"Manhattan, 16:00H"
2018-09-05 16:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,September,05,16:00H,"Manhattan, 16:00H"
2018-09-05 16:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,September,05,16:00H,"Manhattan, 16:00H"
2018-09-05 17:00:00,2018-09-05,36,Wed,Manhattan,Fire truck,🚒,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,17,1,September,05,17:00H,"Manhattan, 17:00H"
2018-09-05 17:00:00,2018-09-05,36,Wed,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,17,1,September,05,17:00H,"Manhattan, 17:00H"
2018-09-05 13:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,September,05,13:00H,"Manhattan, 13:00H"
2018-09-05 12:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,12,1,September,05,12:00H,"Manhattan, 12:00H"
2018-09-05 14:00:00,2018-09-05,36,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driverless/Runaway Vehicle,Driverless Vehicle,14,1,September,05,14:00H,"Queens, 14:00H"
2018-09-05 15:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,September,05,15:00H,"Manhattan, 15:00H"
2018-09-05 15:00:00,2018-09-05,36,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,15,1,September,05,15:00H,"Bronx, 15:00H"
2018-09-05 19:00:00,2018-09-05,36,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,Following Too Closely,Driving Infraction,19,1,September,05,19:00H,"Brooklyn, 19:00H"
2018-09-05 22:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,22,1,September,05,22:00H,"Manhattan, 22:00H"
2018-09-05 22:00:00,2018-09-05,36,Wed,,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,22,1,September,05,22:00H,
2018-09-05 11:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,11,1,September,05,11:00H,"Manhattan, 11:00H"
2018-09-05 11:00:00,2018-09-05,36,Wed,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,11,1,September,05,11:00H,"Brooklyn, 11:00H"
2018-09-05 11:00:00,2018-09-05,36,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,11,1,September,05,11:00H,"Bronx, 11:00H"
2018-09-05 09:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,9,1,September,05,09:00H,"Manhattan, 09:00H"
2018-09-05 07:00:00,2018-09-05,36,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,7,1,September,05,07:00H,"Bronx, 07:00H"
2018-09-05 07:00:00,2018-09-05,36,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,7,1,September,05,07:00H,"Queens, 07:00H"
2018-09-05 07:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,7,1,September,05,07:00H,"Manhattan, 07:00H"
2018-09-05 10:00:00,2018-09-05,36,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,September,05,10:00H,"Brooklyn, 10:00H"
2018-09-05 10:00:00,2018-09-05,36,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,10,1,September,05,10:00H,"Brooklyn, 10:00H"
2018-09-05 03:00:00,2018-09-05,36,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Speed,Driving Infraction,3,1,September,05,03:00H,"Queens, 03:00H"
2018-09-05 18:00:00,2018-09-05,36,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,September,05,18:00H,"Bronx, 18:00H"
2018-09-05 18:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,September,05,18:00H,"Manhattan, 18:00H"
2018-09-05 06:00:00,2018-09-05,36,Wed,Bronx,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,6,1,September,05,06:00H,"Bronx, 06:00H"
2018-09-05 06:00:00,2018-09-05,36,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,6,1,September,05,06:00H,"Manhattan, 06:00H"
2018-09-05 01:00:00,2018-09-05,36,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,1,1,September,05,01:00H,"Queens, 01:00H"
2018-09-12 13:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,13,1,September,12,13:00H,"Manhattan, 13:00H"
2018-09-12 13:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,13,1,September,12,13:00H,"Manhattan, 13:00H"
2018-09-12 00:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,0,1,September,12,00:00H,"Manhattan, 00:00H"
2018-09-12 10:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,September,12,10:00H,"Manhattan, 10:00H"
2018-09-12 10:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,September,12,10:00H,"Manhattan, 10:00H"
2018-09-12 08:00:00,2018-09-12,37,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,8,1,September,12,08:00H,"Brooklyn, 08:00H"
2018-09-12 08:00:00,2018-09-12,37,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,8,1,September,12,08:00H,"Brooklyn, 08:00H"
2018-09-12 08:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,8,1,September,12,08:00H,"Manhattan, 08:00H"
2018-09-12 08:00:00,2018-09-12,37,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,8,1,September,12,08:00H,"Bronx, 08:00H"
2018-09-12 20:00:00,2018-09-12,37,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Reaction to Uninvolved Vehicle,Unspecified,20,1,September,12,20:00H,"Brooklyn, 20:00H"
2018-09-12 20:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,September,12,20:00H,"Manhattan, 20:00H"
2018-09-12 20:00:00,2018-09-12,37,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,20,1,September,12,20:00H,"Queens, 20:00H"
2018-09-12 15:00:00,2018-09-12,37,Wed,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Following Too Closely,Driving Infraction,15,1,September,12,15:00H,"Brooklyn, 15:00H"
2018-09-12 14:00:00,2018-09-12,37,Wed,Brooklyn,Fire truck,🚒,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,14,1,September,12,14:00H,"Brooklyn, 14:00H"
2018-09-12 14:00:00,2018-09-12,37,Wed,Manhattan,Ambulance,🚑,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,14,1,September,12,14:00H,"Manhattan, 14:00H"
2018-09-12 14:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,14,1,September,12,14:00H,"Manhattan, 14:00H"
2018-09-12 06:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,6,1,September,12,06:00H,"Manhattan, 06:00H"
2018-09-12 07:00:00,2018-09-12,37,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,7,1,September,12,07:00H,"Bronx, 07:00H"
2018-09-12 19:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,19,1,September,12,19:00H,"Manhattan, 19:00H"
2018-09-12 19:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inexperience,Driving Inexperience,19,1,September,12,19:00H,"Manhattan, 19:00H"
2018-09-12 19:00:00,2018-09-12,37,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Pavement Slippery,Environmental Factors,19,1,September,12,19:00H,"Brooklyn, 19:00H"
2018-09-12 17:00:00,2018-09-12,37,Wed,Bronx,Ambulance,🚑,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,17,1,September,12,17:00H,"Bronx, 17:00H"
2018-09-12 17:00:00,2018-09-12,37,Wed,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,17,1,September,12,17:00H,"Queens, 17:00H"
2018-09-12 17:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,September,12,17:00H,"Manhattan, 17:00H"
2018-09-12 17:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,17,1,September,12,17:00H,"Manhattan, 17:00H"
2018-09-12 12:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Brakes Defective,Vehicle Defect,12,1,September,12,12:00H,"Manhattan, 12:00H"
2018-09-12 12:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,12,1,September,12,12:00H,"Manhattan, 12:00H"
2018-09-12 12:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,12,1,September,12,12:00H,"Manhattan, 12:00H"
2018-09-12 11:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,11,1,September,12,11:00H,"Manhattan, 11:00H"
2018-09-12 11:00:00,2018-09-12,37,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,11,1,September,12,11:00H,"Brooklyn, 11:00H"
2018-09-12 21:00:00,2018-09-12,37,Wed,Brooklyn,Ambulance,🚑,Rainy,🌧,2.0,0.0,Unspecified,Unspecified,21,1,September,12,21:00H,"Brooklyn, 21:00H"
2018-09-12 21:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,21,1,September,12,21:00H,"Manhattan, 21:00H"
2018-09-12 21:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,21,1,September,12,21:00H,"Manhattan, 21:00H"
2018-09-12 23:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,23,1,September,12,23:00H,"Manhattan, 23:00H"
2018-09-12 23:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,2.0,0.0,Unsafe Speed,Driving Infraction,23,1,September,12,23:00H,"Manhattan, 23:00H"
2018-09-12 23:00:00,2018-09-12,37,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,September,12,23:00H,"Manhattan, 23:00H"
2018-09-10 18:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian Error,18,1,September,10,18:00H,"Brooklyn, 18:00H"
2018-09-10 09:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,9,1,September,10,09:00H,"Manhattan, 09:00H"
2018-09-10 17:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,September,10,17:00H,"Manhattan, 17:00H"
2018-09-10 17:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,September,10,17:00H,"Brooklyn, 17:00H"
2018-09-10 17:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,17,1,September,10,17:00H,"Manhattan, 17:00H"
2018-09-10 17:00:00,2018-09-10,37,Mon,Queens,Ambulance,🚑,Rainy,🌧,0.0,0.0,Passing Too Closely,Driving Infraction,17,1,September,10,17:00H,"Queens, 17:00H"
2018-09-10 20:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,2.0,0.0,Traffic Control Disregarded,Driving Infraction,20,1,September,10,20:00H,"Queens, 20:00H"
2018-09-10 16:00:00,2018-09-10,37,Mon,,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,16,1,September,10,16:00H,
2018-09-10 16:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,September,10,16:00H,"Manhattan, 16:00H"
2018-09-10 16:00:00,2018-09-10,37,Mon,Brooklyn,Ambulance,🚑,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,16,1,September,10,16:00H,"Brooklyn, 16:00H"
2018-09-10 16:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,16,1,September,10,16:00H,"Manhattan, 16:00H"
2018-09-10 16:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,September,10,16:00H,"Queens, 16:00H"
2018-09-10 16:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,16,1,September,10,16:00H,"Brooklyn, 16:00H"
2018-09-10 07:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,7,1,September,10,07:00H,"Brooklyn, 07:00H"
2018-09-10 07:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,1.0,0.0,Unsafe Speed,Driving Infraction,7,1,September,10,07:00H,"Queens, 07:00H"
2018-09-10 21:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,21,1,September,10,21:00H,"Manhattan, 21:00H"
2018-09-10 12:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,1.0,0.0,Unspecified,Unspecified,12,1,September,10,12:00H,"Queens, 12:00H"
2018-09-10 12:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,12,1,September,10,12:00H,"Manhattan, 12:00H"
2018-09-10 11:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Traffic Control Disregarded,Driving Infraction,11,1,September,10,11:00H,"Manhattan, 11:00H"
2018-09-10 22:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,September,10,22:00H,"Manhattan, 22:00H"
2018-09-10 04:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,View Obstructed/Limited,Environmental Factors,4,1,September,10,04:00H,"Brooklyn, 04:00H"
2018-09-10 04:00:00,2018-09-10,37,Mon,Bronx,Taxi,🚕,Rainy,🌧,0.0,1.0,Pavement Slippery,Environmental Factors,4,1,September,10,04:00H,"Bronx, 04:00H"
2018-09-10 14:00:00,2018-09-10,37,Mon,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Unsafe Lane Changing,Driving Infraction,14,1,September,10,14:00H,"Bronx, 14:00H"
2018-09-10 14:00:00,2018-09-10,37,Mon,,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,14,1,September,10,14:00H,
2018-09-10 14:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,September,10,14:00H,"Queens, 14:00H"
2018-09-10 14:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,14,1,September,10,14:00H,"Queens, 14:00H"
2018-09-10 14:00:00,2018-09-10,37,Mon,,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,14,1,September,10,14:00H,
2018-09-10 01:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Turning Improperly,Driving Infraction,1,1,September,10,01:00H,"Manhattan, 01:00H"
2018-09-10 13:00:00,2018-09-10,37,Mon,Bronx,Ambulance,🚑,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,13,1,September,10,13:00H,"Bronx, 13:00H"
2018-09-10 15:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,September,10,15:00H,"Manhattan, 15:00H"
2018-09-10 15:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,15,1,September,10,15:00H,"Manhattan, 15:00H"
2018-09-10 15:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Traffic Control Disregarded,Driving Infraction,15,1,September,10,15:00H,"Queens, 15:00H"
2018-09-10 08:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Backing Unsafely,Driving Infraction,8,1,September,10,08:00H,"Brooklyn, 08:00H"
2018-09-10 08:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,8,1,September,10,08:00H,"Brooklyn, 08:00H"
2018-09-10 05:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,5,1,September,10,05:00H,"Queens, 05:00H"
2018-09-10 10:00:00,2018-09-10,37,Mon,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Traffic Control Disregarded,Driving Infraction,10,1,September,10,10:00H,"Bronx, 10:00H"
2018-09-10 10:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,September,10,10:00H,"Manhattan, 10:00H"
2018-09-10 10:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,September,10,10:00H,"Manhattan, 10:00H"
2018-09-10 02:00:00,2018-09-10,37,Mon,Brooklyn,Taxi,🚕,Rainy,🌧,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,2,1,September,10,02:00H,"Brooklyn, 02:00H"
2018-09-10 06:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,6,1,September,10,06:00H,"Manhattan, 06:00H"
2018-09-10 23:00:00,2018-09-10,37,Mon,Queens,Taxi,🚕,Rainy,🌧,1.0,0.0,Following Too Closely,Driving Infraction,23,1,September,10,23:00H,"Queens, 23:00H"
2018-09-10 23:00:00,2018-09-10,37,Mon,Manhattan,Taxi,🚕,Rainy,🌧,5.0,0.0,Backing Unsafely,Driving Infraction,23,1,September,10,23:00H,"Manhattan, 23:00H"
2018-08-29 14:00:00,2018-08-29,35,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,August,29,14:00H,"Manhattan, 14:00H"
2018-08-29 14:00:00,2018-08-29,35,Wed,,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,14,1,August,29,14:00H,
2018-08-29 11:00:00,2018-08-29,35,Wed,Bronx,Taxi,🚕,Rainy,🌧,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,11,1,August,29,11:00H,"Bronx, 11:00H"
2018-08-29 11:00:00,2018-08-29,35,Wed,,Taxi,🚕,Rainy,🌧,0.0,0.0,Other Vehicular,Unspecified,11,1,August,29,11:00H,
2018-08-29 18:00:00,2018-08-29,35,Wed,Brooklyn,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,18,1,August,29,18:00H,"Brooklyn, 18:00H"
2018-08-29 18:00:00,2018-08-29,35,Wed,Manhattan,Taxi,🚕,Rainy,🌧,0.0,0.0,Unspecified,Unspecified,18,1,August,29,18:00H,"Manhattan, 18:00H"
